x,y,0_5,100_,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_55,55_60,5_10,60_65,65_70,70_75,75_80,80_85,85_90,90_95,95_100,f,m,pop
4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
4,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
4,57,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
4,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,62,0,0,3,0,0,0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,12,6,18
5,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,6
5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,34,0,0,0,0,3,0,0,0,3,3,0,6,3,0,3,0,0,3,0,0,0,3,10,13
5,61,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5,62,0,0,6,0,3,3,0,0,6,3,3,6,6,3,0,6,6,0,0,0,0,21,25,46
6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,5,3,0,3,0,0,12,15,27
6,14,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,6
6,20,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,5,6,11
6,21,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,7,9,16
6,34,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,6,3,0,0,0,0,12,15,27
6,53,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,4,3,7
6,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
6,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,61,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,3,3,0,3,0,0,12,10,22
7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3
7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,34,3,0,0,0,3,3,3,0,3,0,0,0,0,0,6,0,3,3,0,0,0,7,13,20
7,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
7,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
7,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,34,3,0,0,0,0,3,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,6,6,12
9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3
9,35,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,9,10,19
9,48,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,5,8
9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,3,3
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,10
10,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
10,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,40,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10,48,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,6
10,57,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,7,6,13
11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,22,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,7,3,10
11,33,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
11,57,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,0,3,0,0,0,0,4,4,8
12,5,0,0,0,3,0,0,0,0,0,0,3,3,0,6,3,0,0,0,0,0,0,3,6,9
12,40,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,4,7
12,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3
12,58,0,0,3,0,0,3,0,0,0,0,3,6,0,0,3,0,0,0,0,0,0,5,10,15
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3
13,17,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
13,19,0,0,0,3,3,0,0,0,3,0,3,3,0,0,0,0,3,0,0,0,0,12,8,20
13,20,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
13,38,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4
13,39,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,3,3
13,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,7
13,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,47,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,6
14,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
14,16,0,0,0,3,0,0,3,0,0,0,3,6,0,6,0,0,0,0,0,0,0,3,10,13
14,17,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,0,0,0,4,7,11
14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
14,29,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
14,39,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,3,0,0,0,0,5,6,11
14,47,0,0,0,0,0,0,3,0,0,0,10,6,0,0,0,0,3,6,3,0,0,15,20,35
14,74,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3
15,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,6
15,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,6
15,22,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,4,7
15,38,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,47,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,5,10
16,8,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,7,13
16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,6
16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,6
16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
16,31,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,3,6
16,33,0,0,0,0,6,0,3,0,0,0,3,3,0,4,4,0,0,0,0,0,0,12,11,23
16,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,47,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3
16,55,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
17,8,0,0,0,0,0,0,3,3,0,0,0,3,0,3,3,0,0,0,0,0,0,7,7,14
17,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
17,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,6
17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,33,6,0,3,6,3,11,6,3,0,3,7,15,6,10,8,9,11,7,6,0,0,51,58,109
17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
17,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3
18,9,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,4,8,12
18,27,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,4,3,7
18,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
18,34,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,5,8
18,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,38,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3
18,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,7
18,44,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,6,3,9
18,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,3
18,46,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,10,15
18,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
18,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,3,3,0,0,0,3,5,8
19,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3
19,12,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
19,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,39,3,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,3,4,7
19,44,0,0,0,3,3,0,0,0,3,0,6,0,0,5,0,3,3,0,4,0,0,11,21,32
19,45,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,6
19,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,6
19,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
20,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,3
20,3,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,3,3,0,0,0,0,6,7,13
20,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,3,6
20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,5,9
20,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,0,3,6,9
20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,50,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3
20,73,3,0,0,0,0,0,3,3,0,0,3,3,3,3,3,0,0,0,3,0,0,11,7,18
20,74,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,6,9
20,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,0,0,0,0,0,0,3,3,0,0,0,0,0,4,3,0,3,0,0,0,0,10,18,28
21,7,0,0,3,3,3,3,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,6,15,21
21,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,41,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,7
21,44,0,0,0,3,0,0,0,3,0,3,3,0,0,3,3,3,0,0,0,0,0,8,11,19
21,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
21,62,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
21,73,0,0,3,3,0,3,6,3,3,7,9,6,6,7,6,7,6,4,3,0,0,33,41,74
21,74,0,0,3,0,3,3,0,3,3,3,6,0,3,7,6,10,7,3,0,0,0,35,31,66
22,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
22,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
22,44,4,0,9,4,4,6,3,5,7,0,3,9,9,7,5,0,6,3,0,3,0,43,47,90
22,73,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,3,0,0,0,0,8,8,16
22,74,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,8
23,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
23,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
23,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,6
23,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
23,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,12,11,23
23,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
23,106,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,5,9
23,108,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,4,4,8
24,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,6
24,2,3,0,0,6,3,0,5,3,3,0,6,9,3,3,3,3,0,3,0,0,0,29,24,53
24,3,6,0,8,3,9,6,0,0,6,7,4,3,6,11,8,5,7,0,3,0,0,39,45,84
24,5,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3
24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0
24,126,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,7
25,1,6,0,3,3,0,0,3,3,0,0,0,0,4,0,0,3,0,0,0,0,0,15,12,27
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
25,3,0,0,3,0,3,0,0,0,0,3,0,0,0,3,6,0,3,0,0,0,0,10,15,25
25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
25,5,0,0,4,3,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,7,7,14
25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,37,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,6,6
25,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
25,69,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,6,9
25,70,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3
26,0,12,0,7,17,11,7,6,6,12,9,4,8,7,11,15,12,6,6,3,0,0,66,74,140
26,1,3,0,8,3,0,0,0,0,3,3,0,0,3,0,3,4,0,0,0,0,0,15,22,37
26,2,0,0,0,6,3,0,3,0,0,3,3,0,3,0,0,0,0,0,0,0,0,12,12,24
26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
26,8,0,0,3,3,0,0,3,3,3,0,3,3,8,3,5,3,3,3,0,0,0,18,15,33
26,14,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3
26,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
26,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3
26,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,0,3
26,69,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,3,9
27,0,6,0,0,0,3,6,5,0,3,0,3,0,0,0,3,3,0,3,0,0,0,19,25,44
27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,5,0,0,0,0,0,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,8
27,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
27,20,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
27,45,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,3,0,0,0,0,8,8
27,103,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,3,6
28,0,3,0,0,0,3,0,0,6,0,0,3,3,3,0,3,0,0,0,0,0,0,9,15,24
28,11,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,5,4,9
28,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,30,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
28,40,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,0,0,0,11,10,21
28,68,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,3,0,3,3,0,0,8,15,23
28,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
28,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,4,7
29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,6
29,9,3,0,0,8,3,5,3,3,0,4,6,3,6,6,0,3,3,3,0,0,0,24,32,56
29,15,3,0,3,0,3,3,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,8,5,13
29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
29,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
29,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,3,3,6
29,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
29,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
29,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,50,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,7
29,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,4
30,3,3,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,12,5,17
30,4,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,7,9,16
30,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,9
30,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3
30,8,5,0,3,0,0,7,5,0,3,0,3,3,3,3,0,0,0,0,0,0,0,23,16,39
30,9,0,0,3,3,4,3,4,4,0,7,4,9,6,3,3,4,6,3,0,0,0,34,27,61
30,14,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,5,8
30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
30,27,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3
30,40,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
